ID,X1,X2,X3,X4,X5,Y
4688,16,16,22,10,17,46
4689,18,17,22,09,20,46
4690,18,13,22,09,20,46
4691,18,17,20,10,18,46
4692,18,17,20,10,18,46
4693,19,09,23,12,16,46
4694,19,11,23,12,16,46
4695,22,09,21,13,14,46
4696,22,12,21,13,14,46
4697,21,09,22,14,13,46
4698,21,11,22,14,13,46
4699,22,10,21,14,10,46
4700,20,13,20,11,12,46
4701,22,13,08,11,15,47
4702,21,13,08,11,15,47
4703,19,13,08,10,16,47
4704,22,17,08,10,16,47
4705,22,13,08,08,17,47
4706,21,14,08,08,17,47
4707,21,16,09,10,16,47
4708,19,17,09,10,16,47
4709,20,17,08,10,16,47
4710,22,16,08,10,16,47
4711,21,14,08,10,16,47
4712,19,17,08,10,16,47
4713,22,13,08,09,17,47
4714,22,14,08,09,17,47
4715,19,17,06,10,17,47
4716,19,17,06,10,17,47
4717,22,15,08,10,16,47
4718,19,16,08,10,16,47
4719,21,15,07,10,17,47
4720,20,16,07,10,17,47
4721,19,14,07,10,15,47
4722,19,14,07,10,15,47
4723,21,13,08,10,14,47
4724,20,13,08,10,14,47
4725,20,17,08,09,15,47
4726,22,13,08,09,15,47
4727,20,16,08,09,16,47
4728,19,16,08,10,17,47
4729,22,13,08,10,17,47
4730,22,14,15,07,17,47
4731,19,13,15,07,17,47
4732,19,15,17,09,19,47
4733,20,16,17,09,19,47
4734,19,17,15,10,16,47
4735,19,15,15,10,16,47
4736,21,17,13,07,15,47
4737,21,13,13,07,15,47
4738,23,14,13,07,14,47
4739,23,17,13,07,14,47
4740,25,15,13,07,13,47
4741,25,13,13,07,13,47
4742,25,15,13,07,13,47
4743,25,17,13,07,13,47
4744,21,16,14,09,14,47
4745,21,14,14,09,14,47
4746,21,17,14,08,13,47
4747,21,16,14,08,13,47
4748,24,15,13,09,14,47
4749,24,16,13,09,14,47
4750,27,17,15,07,15,47
4751,27,16,15,07,15,47
4752,23,13,13,09,14,47
4753,23,13,13,09,14,47
4754,21,15,15,07,16,47
4755,20,15,14,05,13,47
4756,20,17,14,05,13,47
4757,21,14,12,06,14,47
4758,21,16,12,06,14,47
4759,25,14,14,06,15,47
4760,25,16,14,06,15,47
4761,21,13,15,06,16,47
4762,21,13,15,06,16,47
4763,20,13,16,05,16,47
4764,20,17,16,05,16,47
4765,23,17,14,06,15,47
4766,23,16,14,06,15,47
4767,22,13,16,16,10,47
4768,21,14,19,16,12,47
4769,21,15,19,16,12,47
4770,19,17,16,16,11,47
4771,19,15,16,16,11,47
4772,16,17,19,15,10,47
4773,16,17,19,15,10,47
4774,19,18,20,14,14,47
4775,19,18,20,14,14,47
4776,18,18,20,13,12,47
4777,18,18,20,13,12,47
4778,19,16,19,16,14,47
4779,19,16,19,16,14,47
4780,18,17,20,13,11,47
4781,18,17,20,13,11,47
4782,15,17,20,14,11,47
4783,15,17,20,14,11,47
4784,16,17,20,14,11,47
4785,16,17,20,14,11,47
4786,18,15,19,14,11,47
4787,18,15,19,14,11,47
4788,19,16,19,14,12,47
4789,19,16,19,14,12,47
4790,18,14,20,15,11,47
4791,18,14,20,15,11,47
4792,21,11,20,14,08,47
4793,20,13,16,13,11,47
4794,20,13,16,13,11,47
4795,21,11,17,14,09,47
4796,21,11,17,14,09,47
4797,23,12,19,12,11,47
4798,23,12,19,12,11,47
4799,22,11,18,14,09,47
4800,22,11,18,14,09,47
4801,23,17,11,10,18,48
4802,22,18,10,09,21,48
4803,22,18,10,09,21,48
4804,20,18,10,10,21,48
4805,22,18,11,10,21,48
4806,23,18,11,10,21,48
4807,20,18,11,09,20,48
4808,20,18,11,09,20,48
4809,19,18,11,10,22,48
4810,19,18,11,10,22,48
4811,20,15,11,08,18,48
4812,22,16,11,09,13,48
4813,23,16,11,08,11,48
4814,23,16,11,08,11,48
4815,21,18,12,06,14,48
4816,21,18,12,06,14,48
4817,23,17,12,09,12,48
4818,23,17,12,09,12,48
4819,22,17,12,09,12,48
4820,22,17,11,08,13,48
4821,23,17,11,08,13,48
4822,19,18,15,08,15,48
4823,19,18,15,08,15,48
4824,18,15,17,07,16,48
4825,18,15,17,07,16,48
4826,18,14,17,09,14,48
4827,18,14,17,09,14,48
4828,18,16,16,09,15,48
4829,18,16,16,09,15,48
4830,20,17,17,09,15,48
4831,20,16,17,09,15,48
4832,18,19,16,08,15,48
4833,18,16,16,08,15,48
4834,15,17,18,08,15,48
4835,15,18,18,08,15,48
4836,19,17,16,12,15,48
4837,19,17,17,10,16,48
4838,19,16,17,10,16,48
4839,18,17,18,08,16,48
4840,18,17,18,08,16,48
4841,19,19,16,09,15,48
4842,19,18,16,09,15,48
4843,19,17,15,08,14,48
4844,24,19,26,14,10,48
4845,22,16,21,15,11,48
4846,22,19,21,15,11,48
4847,20,18,22,15,11,48
4848,20,17,22,15,11,48
4849,21,19,18,14,11,48
4850,21,19,18,14,11,48
4851,23,16,17,15,10,48
4852,23,19,17,15,10,48
4853,22,16,17,14,11,48
4854,22,17,17,14,11,48
4855,24,16,18,15,11,48
4856,24,16,17,15,11,48
4857,24,19,22,14,12,48
4858,24,16,22,14,12,48
4859,22,18,22,13,12,48
4860,22,19,22,13,12,48
4861,25,16,16,15,13,48
4862,25,19,16,15,13,48
4863,24,16,14,14,12,48
4864,24,17,14,14,12,48
4865,24,16,18,12,10,48
4866,24,16,18,12,10,48
4867,24,16,19,12,10,48
4868,24,19,19,12,10,48
4869,25,18,14,12,10,48
4870,25,16,14,12,10,48
4871,23,19,15,12,11,48
4872,23,19,15,12,11,48
4873,22,16,10,09,12,48
4874,20,16,10,09,12,48
4875,21,19,11,09,12,48
4876,19,16,11,09,12,48
4877,22,19,11,09,10,48
4878,22,18,11,09,10,48
4879,19,18,15,08,15,48
4880,19,19,15,08,15,48
4881,18,17,17,07,16,48
4882,18,19,17,07,16,48
4883,18,19,17,09,14,48
4884,18,17,17,09,14,48
4885,18,19,16,09,15,48
4886,18,19,16,09,15,48
4887,20,19,17,09,15,48
4888,20,16,17,09,15,48
4889,18,16,16,08,15,48
4890,18,16,16,08,15,48
4891,15,16,18,08,15,48
4892,15,18,18,08,15,48
4893,19,16,16,12,15,48
4894,19,18,17,10,16,48
4895,21,18,12,06,14,48
4896,21,18,12,06,14,48
4897,23,17,12,09,12,48
4898,23,17,12,09,12,48
4899,22,17,12,09,12,48
4900,21,17,11,08,13,48
4901,24,16,11,09,11,49
4902,23,20,11,10,10,49
4903,23,20,11,10,10,49
4904,24,19,11,05,10,49
4905,24,19,11,05,10,49
4906,23,20,10,07,10,49
4907,23,20,10,07,10,49
4908,22,20,11,06,11,49
4909,22,20,11,06,11,49
4910,20,19,10,07,11,49
4911,20,19,10,07,11,49
4912,22,19,11,08,11,49
4913,22,19,11,08,11,49
4914,23,20,11,07,12,49
4915,23,20,11,07,12,49
4916,24,20,11,06,12,49
4917,24,20,11,06,12,49
4918,22,19,10,06,10,49
4919,22,19,10,06,10,49
4920,21,16,12,04,10,49
4921,21,16,12,04,10,49
4922,20,16,11,05,10,49
4923,20,16,11,05,10,49
4924,22,19,11,06,11,49
4925,22,19,11,06,11,49
4926,21,16,11,06,11,49
4927,21,16,11,06,11,49
4928,23,17,11,09,11,49
4929,23,17,11,09,11,49
4930,22,19,11,08,12,49
4931,22,19,11,08,12,49
4932,21,19,11,08,10,49
4933,21,19,11,08,10,49
4934,22,18,11,07,10,49
4935,22,18,11,07,10,49
4936,22,16,11,08,11,49
4937,22,16,11,08,11,49
4938,22,17,11,04,11,49
4939,22,17,11,04,11,49
4940,24,20,11,08,11,49
4941,24,20,11,08,11,49
4942,23,18,16,09,12,49
4943,23,18,16,09,12,49
4944,21,19,13,09,13,49
4945,21,19,13,09,13,49
4946,21,21,13,10,07,49
4947,23,17,15,08,10,49
4948,23,17,15,08,10,49
4949,26,14,12,08,10,49
4950,26,14,12,08,10,49
4951,22,17,21,09,12,49
4952,22,17,21,09,12,49
4953,26,16,17,08,13,49
4954,26,16,17,08,13,49
4955,24,18,20,09,13,49
4956,24,18,20,09,13,49
4957,24,15,19,11,09,49
4958,24,15,19,11,09,49
4959,25,23,14,07,12,49
4960,25,23,14,07,12,49
4961,23,18,17,09,10,49
4962,23,18,17,09,10,49
4963,22,18,14,08,10,49
4964,22,18,14,08,10,49
4965,24,17,16,07,10,49
4966,24,17,16,07,10,49
4967,26,22,12,06,11,49
4968,26,22,12,06,11,49
4969,25,17,20,08,10,49
4970,25,17,20,08,10,49
4971,26,19,14,05,10,49
4972,26,19,14,05,10,49
4973,24,18,12,08,11,49
4974,24,18,12,08,11,49
4975,21,22,18,06,10,49
4976,21,22,18,06,10,49
4977,24,23,18,07,11,49
4978,24,23,18,07,11,49
4979,22,20,18,08,13,49
4980,22,20,18,08,13,49
4981,22,20,17,08,12,49
4982,23,17,15,08,10,49
4983,23,17,15,08,10,49
4984,20,14,12,08,10,49
4985,20,14,12,08,10,49
4986,22,17,21,09,12,49
4987,22,17,21,09,12,49
4988,26,16,17,08,13,49
4989,26,16,17,08,13,49
4990,24,18,20,09,13,49
4991,24,18,20,09,13,49
4992,24,15,19,11,09,49
4993,24,15,19,11,09,49
4994,22,23,14,07,12,49
4995,22,23,14,07,12,49
4996,23,18,17,09,10,49
4997,23,18,17,09,10,49
4998,20,18,14,08,10,49
4999,20,18,14,08,10,49
5000,22,22,12,06,11,49
5001,25,20,10,08,13,50
5002,23,20,10,09,11,50
5003,23,23,10,09,11,50
5004,23,23,11,08,11,50
5005,23,23,11,08,11,50
5006,22,23,10,06,11,50
5007,22,23,10,06,11,50
5008,24,22,10,08,12,50
5009,24,22,10,08,12,50
5010,23,17,10,06,16,50
5011,23,17,10,06,16,50
5012,24,16,13,07,13,50
5013,24,16,13,07,13,50
5014,26,16,14,08,11,50
5015,26,16,14,08,11,50
5016,22,17,12,04,13,50
5017,22,17,12,04,13,50
5018,19,16,13,04,12,50
5019,19,16,13,04,12,50
5020,20,16,12,04,12,50
5021,20,16,12,04,12,50
5022,19,18,12,04,12,50
5023,19,18,12,04,12,50
5024,20,16,13,04,12,50
5025,20,16,13,04,12,50
5026,21,17,13,04,12,50
5027,21,17,13,04,12,50
5028,21,17,13,04,12,50
5029,21,17,13,04,12,50
5030,18,16,13,04,11,50
5031,18,16,13,04,11,50
5032,19,16,14,05,11,50
5033,19,16,14,05,11,50
5034,22,17,14,05,11,50
5035,22,17,14,05,11,50
5036,25,16,14,07,11,50
5037,25,16,14,07,11,50
5038,26,17,13,06,11,50
5039,26,17,13,06,11,50
5040,26,17,13,07,11,50
5041,26,17,13,07,11,50
5042,24,17,12,05,13,50
5043,24,17,12,05,13,50
5044,25,19,12,06,14,50
5045,25,19,12,06,14,50
5046,26,18,13,02,10,50
5047,26,18,13,02,10,50
5048,24,20,13,02,11,50
5049,24,20,13,02,11,50
5050,26,20,13,02,11,50
5051,26,20,13,02,11,50
5052,25,21,14,02,13,50
5053,25,21,14,02,13,50
5054,26,19,11,02,11,50
5055,26,19,11,02,11,50
5056,26,19,14,02,11,50
5057,26,19,14,02,11,50
5058,25,19,15,02,13,50
5059,25,19,15,02,13,50
5060,25,18,12,02,12,50
5061,25,18,12,02,12,50
5062,22,19,15,02,13,50
5063,22,19,15,02,13,50
5064,22,19,15,02,13,50
5065,25,19,13,02,12,50
5066,18,26,10,04,12,50
5067,19,22,10,05,12,50
5068,19,22,10,05,12,50
5069,22,21,10,04,13,50
5070,20,21,10,04,13,50
5071,20,22,10,04,13,50
5072,20,18,09,05,12,50
5073,20,18,09,05,12,50
5074,20,19,09,05,12,50
5075,20,19,09,05,12,50
5076,23,21,10,05,11,50
5077,23,23,11,04,10,50
5078,22,23,12,04,10,50
5079,24,23,13,04,10,50
5080,24,23,13,04,10,50
5081,26,22,13,03,09,50
5082,26,22,13,03,09,50
5083,22,23,12,04,11,50
5084,22,23,12,04,11,50
5085,25,23,11,04,14,50
5086,22,23,10,06,11,50
5087,22,23,10,06,11,50
5088,24,22,10,02,12,50
5089,24,22,10,02,12,50
5090,23,17,10,02,16,50
5091,23,17,10,02,16,50
5092,24,16,13,02,13,50
5093,24,16,13,02,13,50
5094,26,16,14,02,11,50
5095,26,16,14,07,11,50
5096,22,17,12,04,13,50
5097,22,17,12,04,13,50
5098,19,16,13,04,12,50
5099,19,16,13,04,12,50
5100,20,16,12,04,12,50
5101,25,20,20,03,09,51
5102,25,20,20,03,09,51
5103,24,24,20,03,09,51
5104,24,24,20,03,09,51
5105,24,23,18,02,08,51
5106,24,23,18,02,08,51
5107,24,23,22,03,08,51
5108,24,23,22,03,08,51
5109,24,21,21,03,08,51
5110,24,21,21,03,08,51
5111,23,20,22,03,08,51
5112,23,20,22,03,08,51
5113,23,20,18,03,10,51
5114,23,19,20,04,09,51
5115,23,19,20,04,09,51
5116,21,17,17,04,13,51
5117,21,17,17,04,13,51
5118,21,19,23,04,09,51
5119,21,19,23,04,09,51
5120,22,19,21,04,10,51
5121,22,19,21,04,10,51
5122,21,19,23,04,09,51
5123,21,19,23,04,09,51
5124,22,18,22,04,10,51
5125,22,18,22,04,10,51
5126,21,22,19,03,16,51
5127,21,22,19,03,13,51
5128,21,20,17,02,12,51
5129,21,20,17,02,12,51
5130,19,22,20,01,15,51
5131,19,26,20,01,15,51
5132,22,25,20,02,14,51
5133,22,25,20,02,14,51
5134,21,24,24,02,15,51
5135,21,24,24,02,15,51
5136,20,23,23,02,10,51
5137,20,23,23,02,10,51
5138,25,25,20,02,09,51
5139,25,25,20,02,09,51
5140,24,24,20,02,09,51
5141,24,24,20,02,09,51
5142,25,26,19,02,12,51
5143,25,26,19,02,12,51
5144,24,23,19,02,08,51
5145,24,23,19,02,08,51
5146,25,20,20,02,09,51
5147,25,20,20,02,09,51
5148,23,23,20,02,11,51
5149,23,23,20,02,11,51
5150,25,25,20,01,12,51
5151,25,25,20,01,12,51
5152,28,23,19,02,10,51
5153,28,23,19,02,10,51
5154,24,24,20,02,09,51
5155,24,24,20,02,09,51
5156,22,21,20,02,09,51
5157,22,21,20,02,09,51
5158,27,26,22,02,12,51
5159,27,26,22,02,12,51
5160,24,22,24,04,10,51
5161,24,22,24,04,10,51
5162,28,26,23,04,15,51
5163,28,26,23,04,15,51
5164,27,23,21,04,11,51
5165,27,23,21,04,11,51
5166,28,24,22,04,10,51
5167,28,24,22,04,10,51
5168,27,24,21,03,11,51
5169,26,24,21,03,11,51
5170,22,20,24,04,09,51
5171,22,21,22,04,09,51
5172,29,25,22,04,11,51
5173,29,25,24,04,11,51
5174,27,23,18,04,08,51
5175,27,23,18,04,08,51
5176,29,21,16,01,09,51
5177,29,21,16,01,09,51
5178,28,24,16,01,09,51
5179,28,24,16,01,09,51
5180,27,25,19,02,09,51
5181,27,23,19,02,09,51
5182,24,21,21,03,08,51
5183,23,20,22,03,08,51
5184,23,20,22,03,08,51
5185,23,20,18,03,10,51
5186,23,19,20,04,09,51
5187,23,19,20,04,09,51
5188,21,17,17,04,13,51
5189,21,17,17,04,13,51
5190,21,19,23,04,09,51
5191,21,19,23,04,09,51
5192,22,19,21,04,10,51
5193,22,19,21,04,10,51
5194,21,19,23,04,09,51
5195,21,19,23,04,09,51
5196,22,18,22,04,10,51
5197,22,18,22,04,10,51
5198,21,22,19,03,16,51
5199,21,22,19,03,13,51
5200,21,20,17,02,12,51
5201,13,17,27,14,20,52
5202,13,17,30,15,19,52
5203,12,16,28,13,18,52
5204,12,16,28,13,18,52
5205,12,16,29,13,18,52
5206,12,16,29,13,18,52
5207,13,16,28,12,18,52
5208,13,16,28,12,18,52
5209,12,16,29,12,17,52
5210,12,16,29,12,17,52
5211,13,15,29,12,17,52
5212,13,15,29,12,17,52
5213,13,15,28,12,17,52
5214,13,15,28,12,17,52
5215,13,15,27,12,16,52
5216,13,15,27,12,16,52
5217,13,16,27,12,16,52
5218,13,16,27,12,16,52
5219,13,15,27,11,16,52
5220,13,15,27,11,16,52
5221,13,20,25,11,15,52
5222,11,16,25,12,15,52
5223,11,16,25,12,15,52
5224,14,16,27,09,13,52
5225,14,16,27,09,13,52
5226,11,16,25,10,11,52
5227,11,16,25,10,11,52
5228,12,16,25,12,15,52
5229,12,16,25,12,15,52
5230,13,16,27,11,15,52
5231,13,16,27,11,15,52
5232,13,16,27,11,15,52
5233,13,16,27,11,15,52
5234,13,16,26,11,15,52
5235,13,16,26,11,15,52
5236,13,15,26,11,15,52
5237,13,15,26,11,15,52
5238,13,16,26,12,15,52
5239,13,16,26,12,15,52
5240,14,17,27,13,15,52
5241,14,17,27,13,15,52
5242,14,16,27,12,16,52
5243,14,16,27,12,16,52
5244,14,16,26,13,15,52
5245,14,16,26,13,15,52
5246,14,17,27,13,16,52
5247,14,17,27,13,16,52
5248,14,17,26,13,15,52
5249,14,14,29,14,13,52
5250,14,14,28,13,13,52
5251,14,14,28,13,13,52
5252,16,15,28,13,15,52
5253,16,15,28,13,15,52
5254,15,15,28,13,15,52
5255,15,15,28,13,15,52
5256,16,15,27,13,14,52
5257,16,15,27,13,14,52
5258,16,15,27,13,13,52
5259,11,16,27,16,21,52
5260,15,20,21,17,17,52
5261,09,11,20,11,20,52
5262,09,11,20,11,20,52
5263,09,11,24,11,20,52
5264,09,11,24,11,20,52
5265,05,13,23,11,19,52
5266,05,13,23,11,19,52
5267,09,11,21,10,20,52
5268,09,11,21,10,20,52
5269,10,10,19,10,18,52
5270,10,10,19,10,18,52
5271,07,10,20,08,18,52
5272,07,10,20,08,18,52
5273,08,10,20,11,18,52
5274,08,10,20,11,18,52
5275,07,10,20,09,18,52
5276,07,10,20,09,18,52
5277,08,12,19,12,21,52
5278,08,12,19,12,21,52
5279,08,11,19,08,22,52
5280,08,11,19,08,22,52
5281,11,13,19,15,20,52
5282,11,13,19,15,20,52
5283,11,17,19,16,18,52
5284,11,17,19,16,18,52
5285,14,17,19,09,17,52
5286,14,17,19,09,17,52
5287,09,16,19,08,15,52
5288,09,16,19,08,15,52
5289,08,13,23,10,13,52
5290,08,13,23,10,13,52
5291,08,14,23,11,11,52
5292,08,14,23,11,11,52
5293,07,15,23,11,15,52
5294,07,15,23,11,15,52
5295,11,15,26,11,15,52
5296,11,15,26,11,15,52
5297,12,14,25,09,15,52
5298,12,14,25,09,15,52
5299,14,15,21,09,13,52
5300,14,15,21,09,14,52
5301,09,10,17,20,14,53
5302,09,12,17,17,13,53
5303,09,12,17,17,13,53
5304,11,11,17,18,14,53
5305,11,11,17,18,14,53
5306,12,12,18,19,13,53
5307,12,12,18,19,13,53
5308,12,12,17,19,14,53
5309,12,12,17,19,14,53
5310,12,12,18,19,14,53
5311,12,12,18,19,14,53
5312,13,13,16,20,14,53
5313,13,13,16,20,14,53
5314,12,12,17,17,15,53
5315,12,12,17,17,15,53
5316,11,11,16,15,13,53
5317,11,11,16,15,13,53
5318,11,11,16,15,13,53
5319,11,11,16,15,13,53
5320,10,11,16,17,14,53
5321,10,12,16,21,11,53
5322,10,12,16,21,11,53
5323,10,11,16,18,11,53
5324,10,11,16,18,11,53
5325,10,11,16,16,14,53
5326,10,11,16,16,14,53
5327,11,11,17,16,14,53
5328,11,11,17,16,14,53
5329,10,12,16,15,15,53
5330,10,12,16,15,15,53
5331,12,11,16,20,14,53
5332,12,11,16,20,14,53
5333,12,11,16,21,13,53
5334,12,11,16,21,13,53
5335,11,11,17,21,14,53
5336,11,11,17,21,14,53
5337,07,12,16,17,14,53
5338,07,12,16,17,14,53
5339,11,11,18,20,10,53
5340,11,11,18,20,10,53
5341,11,11,17,19,13,53
5342,11,11,17,19,13,53
5343,11,12,17,20,14,53
5344,11,12,17,20,14,53
5345,10,12,17,17,14,53
5346,10,12,17,17,14,53
5347,11,11,17,19,14,53
5348,11,11,17,19,14,53
5349,09,11,17,17,13,53
5350,09,11,17,17,13,53
5351,11,12,17,19,14,53
5352,10,12,16,19,13,53
5353,10,20,18,18,17,53
5354,10,20,18,18,17,53
5355,10,20,20,18,18,53
5356,10,20,20,18,18,53
5357,09,19,18,18,18,53
5358,09,19,18,18,18,53
5359,10,19,18,17,19,53
5360,10,19,18,17,19,53
5361,09,18,18,18,20,53
5362,09,18,18,18,20,53
5363,08,11,18,15,20,53
5364,08,11,18,15,20,53
5365,07,12,18,13,17,53
5366,07,12,18,13,17,53
5367,07,12,17,08,18,53
5368,07,12,17,08,18,53
5369,07,13,16,11,18,53
5370,07,13,16,11,18,53
5371,12,13,18,14,20,53
5372,12,13,18,14,20,53
5373,13,13,21,15,21,53
5374,13,13,21,15,21,53
5375,12,14,24,17,20,53
5376,12,14,24,17,20,53
5377,08,16,26,18,18,53
5378,08,16,26,18,18,53
5379,06,16,19,17,17,53
5380,06,16,19,17,17,53
5381,08,15,17,17,17,53
5382,08,15,17,17,17,53
5383,07,17,17,16,14,53
5384,07,17,17,16,14,53
5385,09,17,17,15,15,53
5386,09,17,17,15,15,53
5387,13,18,17,14,11,53
5388,13,18,17,14,11,53
5389,08,20,18,16,18,53
5390,08,20,18,16,18,53
5391,11,19,19,11,21,53
5392,11,19,19,11,21,53
5393,13,11,20,11,20,53
5394,13,11,20,11,20,53
5395,07,21,17,12,21,53
5396,07,21,17,12,21,53
5397,05,18,17,12,21,53
5398,05,18,17,12,21,53
5399,05,19,19,11,20,53
5400,05,19,19,11,20,53
5401,08,16,17,13,19,54
5402,08,16,17,13,19,54
5403,06,15,18,13,18,54
5404,06,15,18,13,18,54
5405,09,15,18,12,17,54
5406,09,15,18,12,17,54
5407,08,14,17,11,18,54
5408,08,14,17,11,18,54
5409,09,14,18,11,13,54
5410,09,14,18,11,13,54
5411,12,14,20,11,17,54
5412,12,14,20,11,17,54
5413,08,15,19,11,17,54
5414,08,15,19,11,17,54
5415,06,15,21,08,17,54
5416,06,15,21,08,17,54
5417,06,17,20,14,18,54
5418,06,17,20,14,18,54
5419,03,18,21,15,18,54
5420,03,18,21,15,18,54
5421,08,19,21,09,14,54
5422,08,19,21,09,14,54
5423,07,20,21,11,14,54
5424,07,20,21,11,14,54
5425,13,17,26,12,13,54
5426,10,20,23,15,14,54
5427,10,20,23,15,14,54
5428,10,20,23,15,14,54
5429,09,18,22,18,15,54
5430,09,18,22,18,15,54
5431,07,14,23,17,15,54
5432,07,14,23,17,15,54
5433,06,17,22,15,15,54
5434,06,17,22,15,15,54
5435,07,13,19,10,17,54
5436,07,13,19,10,17,54
5437,06,15,19,12,17,54
5438,06,15,19,12,17,54
5439,07,13,20,11,16,54
5440,07,13,20,11,16,54
5441,06,15,24,12,17,54
5442,06,15,24,12,17,54
5443,07,15,23,12,16,54
5444,07,15,23,12,16,54
5445,10,15,25,13,16,54
5446,05,16,17,17,17,54
5447,05,16,17,17,17,54
5448,05,16,18,19,18,54
5449,05,16,18,19,18,54
5450,07,17,18,19,21,54
5451,07,17,18,19,21,54
5452,07,16,18,18,20,54
5453,07,16,18,18,20,54
5454,06,16,20,20,17,54
5455,08,16,21,16,14,54
5456,08,16,21,16,14,54
5457,09,16,23,14,16,54
5458,09,16,23,14,16,54
5459,07,13,23,12,19,54
5460,07,13,23,12,19,54
5461,10,12,20,11,19,54
5462,10,12,20,11,19,54
5463,09,11,18,12,15,54
5464,09,11,18,12,15,54
5465,09,14,19,10,20,54
5466,09,14,19,10,20,54
5467,07,10,24,11,20,54
5468,07,10,24,11,20,54
5469,07,12,24,09,20,54
5470,07,12,24,09,20,54
5471,07,11,23,10,19,54
5472,07,11,23,10,19,54
5473,07,11,25,09,20,54
5474,07,11,25,09,20,54
5475,07,12,28,09,21,54
5476,07,12,28,09,21,54
5477,06,11,29,08,21,54
5478,06,11,29,08,21,54
5479,09,14,18,11,13,54
5480,09,14,18,11,13,54
5481,12,14,20,11,17,54
5482,12,14,20,11,17,54
5483,08,15,19,11,17,54
5484,08,15,19,11,17,54
5485,06,15,21,08,17,54
5486,06,15,21,08,17,54
5487,06,17,20,14,18,54
5488,06,17,20,14,18,54
5489,03,18,21,15,18,54
5490,03,18,21,15,18,54
5491,08,19,21,09,14,54
5492,08,19,21,09,14,54
5493,07,20,21,11,14,54
5494,07,20,21,11,14,54
5495,13,17,26,12,13,54
5496,10,20,23,15,14,54
5497,10,20,23,15,14,54
5498,10,20,23,15,14,54
5499,09,18,22,18,15,54
5500,09,18,22,18,15,54
5501,06,18,23,18,15,55
5502,06,18,23,18,15,55
5503,06,18,23,19,13,55
5504,06,18,23,19,13,55
5505,06,18,21,20,14,55
5506,06,18,21,20,14,55
5507,06,19,21,21,14,55
5508,06,19,21,21,14,55
5509,05,19,26,22,16,55
5510,05,19,26,22,16,55
5511,06,20,25,22,17,55
5512,06,20,25,22,17,55
5513,06,19,21,19,13,55
5514,06,19,21,19,13,55
5515,05,17,24,22,14,55
5516,05,17,24,22,14,55
5517,05,19,25,23,17,55
5518,05,19,25,23,17,55
5519,06,20,28,19,17,55
5520,06,20,28,19,17,55
5521,08,13,29,15,13,55
5522,08,13,29,15,13,55
5523,09,17,25,12,14,55
5524,09,17,25,12,14,55
5525,10,16,20,13,15,55
5526,10,16,20,13,15,55
5527,15,13,17,15,16,55
5528,15,13,17,15,16,55
5529,17,13,17,14,18,55
5530,17,13,17,14,18,55
5531,15,13,17,13,20,55
5532,15,13,17,13,20,55
5533,13,11,19,09,16,55
5534,15,12,24,11,13,55
5535,07,11,24,16,13,55
5536,07,11,24,16,13,55
5537,07,12,22,19,15,55
5538,06,15,23,17,16,55
5539,06,15,23,17,16,55
5540,07,15,21,13,18,55
5541,07,15,21,13,18,55
5542,07,16,16,25,19,55
5543,08,16,19,16,17,55
5544,08,16,19,16,17,55
5545,07,22,22,13,20,55
5546,07,22,22,13,20,55
5547,08,19,18,13,19,55
5548,08,19,18,13,19,55
5549,05,16,18,20,20,55
5550,05,16,18,20,20,55
5551,09,13,20,21,21,55
5552,09,13,20,21,21,55
5553,08,16,27,13,15,55
5554,08,16,27,13,15,55
5555,08,17,25,12,15,55
5556,08,17,25,12,15,55
5557,08,18,22,11,14,55
5558,08,18,22,11,14,55
5559,08,20,24,12,15,55
5560,08,20,24,12,15,55
5561,06,18,23,18,15,55
5562,06,18,23,18,15,55
5563,06,18,23,19,13,55
5564,06,18,23,19,13,55
5565,06,18,21,20,14,55
5566,06,18,21,20,14,55
5567,06,19,21,21,14,55
5568,06,19,21,21,14,55
5569,05,19,26,22,16,55
5570,05,19,26,22,16,55
5571,06,20,25,22,17,55
5572,06,20,25,22,17,55
5573,06,19,21,19,13,55
5574,06,19,21,19,13,55
5575,05,17,24,22,14,55
5576,05,17,24,22,14,55
5577,05,19,25,23,17,55
5578,05,19,25,23,17,55
5579,06,20,28,19,17,55
5580,06,20,28,19,17,55
5581,08,13,29,15,13,55
5582,08,13,29,15,13,55
5583,09,17,25,12,14,55
5584,09,17,25,12,14,55
5585,10,16,20,13,15,55
5586,10,16,20,13,15,55
5587,13,11,19,09,16,55
5588,15,12,24,11,13,55
5589,07,11,24,16,13,55
5590,07,11,24,16,13,55
5591,07,12,22,19,15,55
5592,06,15,23,17,16,55
5593,06,15,23,17,16,55
5594,07,15,21,13,18,55
5595,07,15,21,13,18,55
5596,06,18,23,18,15,55
5597,06,18,23,19,13,55
5598,06,18,23,19,13,55
5599,06,18,21,20,14,55
5600,06,18,21,20,14,55
5601,05,19,18,11,19,56
5602,05,19,18,11,19,56
5603,10,21,19,16,17,56
5604,10,21,19,16,17,56
5605,10,24,20,16,17,56
5606,10,24,20,16,17,56
5607,09,23,19,17,18,56
5608,09,23,19,17,18,56
5609,13,24,21,17,14,56
5610,13,24,21,17,14,56
5611,09,19,26,18,14,56
5612,09,19,26,18,14,56
5613,10,16,25,18,13,56
5614,10,16,25,18,13,56
5615,11,21,25,18,14,56
5616,11,21,25,18,14,56
5617,10,21,24,19,13,56
5618,10,21,24,19,13,56
